TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Model.Utilizador,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,95,0.3,2,71,262,121249,1714675633918,0.9342105263157895,11111111111111111111111111111111111111111111111111111111000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7654320987654321,111111111111111111111111111111111111111111111111111111101000000000000000000111111,1.0,1111111111111111,0,0,16,1,0.7045454545454546,111111111111111111111111111111111111111111111000000000000000000000000000000000000001111111111111111111111111111111110111111111111111,0.7808219178082192,0011111101110111101101111101101111111111111111101101101101110101111111010,1.0,111111111111111111111111111111111111,1.0,111111111111111111111111111111111111,0.7654320987654321,111111111111111111111111111111111111111111111111111111101000000000000000000111111
