TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Menu,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,88,0.3,2,70,141,120091,1714645668107,0.3310810810810811,11111111111100000011111111110000001111111111111110000000000000111111111111111100000000000111100000000000000000111111111111000000000001111111100000000000111110000000000011111111100000000000111111000000000001111111000000000001111111100000000000111111110000000000011111110000000000011111110000000000111110000001100000001110000000000000000000000000000000000000000000011101111000000000000000111100000000001110000000000000111000000000000000000000000000000000000000000000011100000011100000000000001110000000000000000000000000111000000000000011100000011100000000000000000000000011100000011100000011100000011100000011100000000001110000001110000001110000001110000001110000001110000001110000001111111100111111111100110000000000000000000000001111111111,0.375,10011111111101111111001011111101111011100111101011011111111011101111111100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.0,111111111111111111111111111111111111111,0,0,39,1,0.19027181688125894,111111110000000000000000000001100001000000000000111111101111110000000000000000000001110000000000000000000000111111000000000000000000000100111110000000000000000000001111110000000000000000000001111110000000000000000000001111111000000000000000000000001000010000000000000000010000100000000000000000000000000010000001000010000000000000010000000000000100000000000000001111100000000000000000000011111111000000000000000000000111001000000000000000000000000000001100001000010011111111110000000000000000000001000010001111100100110010000000000010000000000000000000000000000000000000000001000011111111100000000000000000000011100000000000000000011000000000000000000001100001110000000000000000000000000000000100110,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.7717391304347826,11111111111110111111011111111111110100001111010000110100101100111111111111111101111101011111,0.34782608695652173,11111011101100111011000000000001010000000000000000000000000000000000000000111101111101011111,0.375,11111111001111011111111011011101101111111110011101110111111101110101111000000000000000000000000000000000000000000000000000000000000000000000000000000000
