TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Model.Vintage,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,154,0.3,2,78,377,195117,1714675493771,0.8448275862068966,1111111111111111111111111111111100000000100000000001111111011111111100001111110011111110011111111111111001001111111111111111011111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111100011,0.7692307692307693,1111111111111111111111111111111111111101010101110111111110111011111111111011110000000011100011001110111011111111111111100000001111,1.0,111111111111111111111111,0,0,24,1,0.673728813559322,11111111111111111111111011111111111111111111111101011101011011110011111111111111111111111111111000000000000000000011111110000000000111000000000000011111111110101001000111111010100100011111111111111111101111111111100000000000011111111111,0.5132743362831859,00110010011001001011111011011011110110010010000001000111010010010110010110110110110110110000001010110110110110101,1.0,111111111111111111111111111111111111111111,0.9285714285714286,111111111011111111111111010111111111111111,0.7692307692307693,1111111111111111111111111111111111111110101001111011111101111011111111110111110000000011100011001110110111111111111111100000001111
